customer_id,first_name,last_name,country,marital_status,gender,birthdate,create_date
7056,Trevor,Harrison,Canada,Single,Male,1972-12-31,2011-01-04
7057,Haley,Price,United States,Single,Male,1978-09-06,2011-01-04
7058,Logan,Washington,United States,Married,Male,1983-10-01,2011-01-04
7059,Riley,Patterson,United States,Single,Male,1933-09-01,2011-01-04
7060,Bailey,Gonzalez,United States,Married,Male,1965-11-11,2011-01-04
7061,Sara,Carter,United States,Married,Male,1965-10-08,2011-01-04
7062,Jesse,Bailey,United States,Married,Male,1955-01-06,2011-01-04
7063,Dylan,Anderson,United States,Married,Male,1961-01-14,2011-01-04
7064,Alexandria,Ward,United States,Single,Male,1955-06-16,2011-01-04
7065,Catherine,Rivera,United States,Married,Male,1950-07-07,2011-01-04
7066,Julia,Brown,Canada,Single,Male,1950-10-15,2011-01-04
7067,Steve,He,United States,Single,Male,1951-07-16,2011-01-04
7068,Jackson,King,United States,Married,Male,1952-02-07,2011-01-04
7069,Ethan,Walker,United States,Married,Male,1952-05-22,2011-01-04
7070,Elijah,Hill,United States,Married,Male,1951-12-23,2011-01-04
7071,Alyssa,Martinez,United States,Married,Male,1951-08-04,2011-01-04
7072,Katelyn,Campbell,United States,Married,Male,1957-08-09,2011-01-04
7073,Maria,Perez,United States,Single,Male,1952-01-31,2011-01-04
7074,Robert,Chen,United States,Married,Male,1952-02-11,2011-01-04
7075,Julia,Hall,United States,Single,Male,1952-10-14,2011-01-04
7076,Courtney,Adams,United States,Single,Male,1952-07-07,2011-01-04
7077,Andre,Mehta,United States,Married,Male,1969-04-11,2011-01-04
7078,Philip,Ruiz,Canada,Married,Male,1958-08-11,2011-01-04
7079,Ruben,Srini,Canada,Married,Male,1952-10-17,2011-01-04
7080,Victoria,Martin,United States,Married,Male,1952-11-11,2011-01-04
7081,Paige,Richardson,United States,Married,Male,1953-05-12,2011-01-04
7082,Amanda,Parker,Canada,Married,Male,1953-11-21,2011-01-04
7083,Steven,Sanchez,United States,Married,Male,1965-04-09,2011-01-04
7084,Osarumwense,Agbonile,United States,Married,Male,1953-10-16,2011-01-04
7085,Jessica,Diaz,United States,Single,Male,1953-10-05,2011-01-04
7086,Christy,Nath,United States,Single,Male,1954-02-16,2011-01-04
7087,Jaclyn,Zeng,United States,Single,Male,1954-04-07,2011-01-04
7088,Marcus,Long,United States,Single,Male,1954-01-14,2011-01-04
7089,Seth,Stewart,United States,Married,Male,1953-07-22,2011-01-04
7090,Melanie,Gonzales,Canada,Married,Male,1955-03-13,2011-01-04
7091,Lucas,Smith,Canada,Married,Male,1960-09-01,2011-01-04
7092,Chase,Bell,Canada,Single,Male,1960-05-09,2011-01-04
7093,Eduardo,Baker,Canada,Married,Male,1954-09-13,2011-01-04
7094,Grace,Johnson,United States,Single,Male,1955-05-05,2011-01-04
7095,Roy,Alonso,United States,Single,Male,1955-01-01,2011-01-04
7096,Thomas,Campbell,United States,Married,Male,1955-05-12,2011-01-04
7097,Ariana,Kelly,United States,Married,Male,1954-08-30,2011-01-04
7098,Sydney,Stewart,United States,Single,Male,1961-08-15,2011-01-04
7099,Edward,Lee,United States,Married,Male,1956-05-08,2011-01-04
7100,Marcus,Edwards,United States,Married,Male,1961-05-06,2011-01-04
7101,Kyle,Li,United States,Married,Male,1956-04-06,2011-01-04
7102,Bailey,Turner,United States,Married,Male,1955-10-26,2011-01-04
7103,Nicholas,Lewis,United States,Married,Male,1955-11-16,2011-01-04
7104,Chelsea,Gonzalez,Canada,Single,Male,1956-12-21,2011-01-04
7105,Taylor,Coleman,United States,Married,Male,1956-12-20,2011-01-04
7106,Destiny,Brooks,United States,Married,Male,1962-02-08,2011-01-04
7107,Carson,Alexander,United States,Married,Male,1957-04-13,2011-01-04
7108,Laura,Liang,United States,Married,Male,1956-10-09,2011-01-04
7109,Colin,Gao,United States,Married,Male,1957-01-31,2011-01-04
7110,Samuel,Campbell,United States,Single,Male,1956-08-26,2011-01-04
7111,Austin,Li,United States,Married,Male,1962-05-20,2011-01-04
7112,Timothy,Morris,United States,Married,Male,1962-05-24,2011-01-04
7113,Sophia,Gonzalez,United States,Married,Male,1956-11-19,2011-01-04
7114,Abigail,Simmons,United States,Married,Male,1956-08-26,2011-01-04
7115,Alexandria,Foster,United States,Single,Male,1963-02-19,2011-01-04
7116,Richard,Young,United States,Married,Male,1958-06-15,2011-01-04
7117,Thomas,Li,Canada,Married,Male,1958-01-09,2011-01-04
7118,Fernando,Washington,United States,Single,Male,1969-01-18,2011-01-04
7119,Megan,Reed,Canada,Married,Male,1957-10-22,2011-01-04
7120,Shawn,Nath,United States,Married,Male,1963-05-07,2011-01-04
7121,Isabella,Martin,United States,Married,Male,1957-12-25,2011-01-04
7122,Madeline,Young,United States,Married,Male,1974-10-20,2011-01-04
7123,Justin,Hughes,Canada,Single,Male,1959-03-31,2011-01-04
7124,Emily,Hughes,United States,Married,Male,1964-04-12,2011-01-04
7125,Calvin,Chander,Germany,Married,Male,1975-05-01,2011-01-04
7126,Leah,Cai,Germany,Married,Male,1974-11-13,2011-01-04
7127,Larry,Ortega,United Kingdom,Married,Male,1964-06-09,2011-01-04
7128,Franklin,He,United Kingdom,Married,Male,1964-03-22,2011-01-04
7129,Roberto,Suarez,France,Married,Male,1963-06-06,2011-01-04
7130,Elizabeth,Rodriguez,France,Married,Male,1962-12-04,2011-01-04
7131,Kaitlyn,Mitchell,Germany,Single,Male,1962-08-08,2011-01-04
7132,Ann,Malhotra,France,Single,Male,1961-07-06,2011-01-04
7133,Adrienne,Blanco,France,Married,Male,1961-12-20,2011-01-04
7134,Karen,Smith,Germany,Single,Male,1978-01-02,2011-01-04
7135,Melody,Romero,Germany,Married,Male,1967-01-22,2011-01-04
7136,Blake,Diaz,United Kingdom,Married,Male,1967-12-13,2011-01-04
7137,Carl,Xie,United Kingdom,Married,Male,1967-09-03,2011-01-04
7138,Gabriel,Kumar,France,Married,Male,1960-07-10,2011-01-04
7139,Walter,Alonso,France,Married,Male,1960-08-08,2011-01-04
7140,Jennifer,Washington,Germany,Married,Male,1971-08-08,2011-01-04
7141,Anthony,White,Germany,Married,Male,1960-12-30,2011-01-04
7142,Deanna,Chandra,United Kingdom,Married,Male,1966-10-03,2011-01-04
7143,Riley,Bradley,France,Single,Male,1959-10-12,2011-01-04
7144,Chad,Shen,France,Single,Male,1950-05-14,2011-01-04
7145,Katie,Chapman,France,Married,Male,1955-11-03,2011-01-04
7146,David,So,Germany,Married,Male,1961-02-11,2011-01-04
7147,Eugene,Wang,Germany,Single,Male,1949-12-26,2011-01-04
7148,Katrina,Luo,United Kingdom,Married,Male,1950-04-22,2011-01-04
7149,Jaclyn,Huang,France,Married,Male,1951-05-13,2011-01-04
7150,Rebekah,Blanco,United Kingdom,Married,Male,1962-03-07,2011-01-04
7151,Mitchell,Deng,France,Single,Male,1952-01-17,2011-01-04
7152,Brendan,She,France,Single,Male,1957-11-02,2011-01-04
7153,Bryant,Suri,France,Single,Male,1951-08-31,2011-01-04
7154,Karen,Gao,Germany,Married,Male,1952-04-17,2011-01-04
7155,Calvin,She,Germany,Single,Male,1952-02-19,2011-01-04
7156,Arianna,Morgan,United Kingdom,Married,Male,1960-03-07,2011-01-04
7157,Trisha,Zhang,United Kingdom,Married,Male,1969-07-31,2011-01-04
7158,Isabella,Hall,Germany,Single,Male,1958-09-03,2011-01-04
7159,Jeremiah,Griffin,United Kingdom,Married,Male,1958-12-11,2011-01-04
7160,Jaime,Serrano,France,Married,Male,1965-09-20,2011-01-04
7161,Bryan,Rivera,United Kingdom,Married,Male,1965-10-10,2011-01-04
7162,Tanya,Sanz,France,Married,Male,1959-04-06,2011-01-04
7163,Misty,Pal,France,Married,Male,1959-01-18,2011-01-04
7164,Gabriel,Zhang,France,Married,Male,1958-08-11,2011-01-04
7165,Alisha,Wang,Germany,Married,Male,1959-02-17,2011-01-04
7166,Randall,Gill,United Kingdom,Married,Male,1959-05-16,2011-01-04
7167,Julian,Wood,United Kingdom,Married,Male,1959-01-21,2011-01-04
7168,Raul,Chander,Germany,Married,Male,1957-08-09,2011-01-04
7169,Pedro,Sanz,United Kingdom,Single,Male,1974-08-12,2011-01-04
7170,Alisha,Liang,Germany,Single,Male,1962-04-09,2011-01-04
7171,Adam,Perez,Germany,Married,Male,1957-02-01,2011-01-04
7172,Alejandro,Zeng,Germany,Married,Male,1956-09-30,2011-01-04
7173,Willie,Black,United Kingdom,Married,Male,1956-12-19,2011-01-04
7174,Brent,Zhang,United Kingdom,Single,Male,1956-11-29,2011-01-04
7175,Jill,Munoz,France,Married,Male,1960-12-30,2011-01-04
7176,Carrie,Hernandez,France,Married,Male,1955-11-13,2011-01-04
7177,Bradley,Kumar,Germany,Married,Male,1955-12-24,2011-01-04
7178,Reginald,Suarez,United Kingdom,Married,Male,1961-09-12,2011-01-04
7179,Tracy,Goel,United Kingdom,Married,Male,1955-10-23,2011-01-04
7180,Chelsea,McDonald,France,Single,Male,1954-10-09,2011-01-04
7181,Juan,Howard,Germany,Married,Male,1955-02-13,2011-01-04
7182,Neil,Diaz,United Kingdom,Married,Male,1960-10-08,2011-01-04
7183,Kristi,Prasad,Germany,Single,Male,1954-04-04,2011-01-04
7184,Meagan,Schmidt,Germany,Married,Male,1954-06-18,2011-01-04
7185,Leonard,Chande,France,Married,Male,1952-07-08,2011-01-04
7186,Laura,Huang,Germany,Married,Male,1953-05-05,2011-01-04
7187,Lori,Hernandez,United Kingdom,Married,Male,1953-01-29,2011-01-04
7188,Dennis,Gao,United Kingdom,Single,Male,1952-08-19,2011-01-04
7189,Jeffery,Wang,Australia,Married,Male,1980-09-09,2011-01-04
7190,Nancy,Mehta,Australia,Married,Male,1982-04-20,2011-01-04
7191,Danny,Diaz,Australia,Married,Male,1981-02-17,2011-01-04
7192,Julie,Sharma,Australia,Married,Male,1981-02-09,2011-01-04
7193,Max,Hernandez,Australia,Married,Male,1979-07-13,2011-01-04
7194,Louis,Yuan,Australia,Single,Male,1981-06-20,2011-01-04
7195,Yolanda,Kumar,Australia,Married,Male,1980-03-11,2011-01-04
7196,Walter,Sanz,Australia,Married,Male,1985-08-16,2011-01-04
7197,Ivan,Rana,Australia,Married,Male,1979-09-20,2011-01-04
7198,Jenny,Zimmerman,Australia,Married,Male,1980-01-10,2011-01-04
7199,Cedric,Xu,Australia,Single,Male,1979-09-21,2011-01-04
7200,Brandy,Lopez,Australia,Single,Male,1979-09-07,2011-01-04
7201,Alfredo,Gomez,Australia,Married,Male,1978-12-07,2011-01-04
7202,Karla,Xie,Australia,Married,Male,1979-04-23,2011-01-04
7203,Erika,Gill,Australia,Married,Male,1978-10-14,2011-01-04
7204,Louis,Kumar,Australia,Single,Male,1978-08-26,2011-01-04
7205,Tiffany,Cai,Australia,Married,Male,1979-05-21,2011-01-04
7206,Lindsey,Raji,Australia,Married,Male,1983-05-25,2011-01-04
7207,Bruce,Madan,Australia,Married,Male,1983-03-17,2011-01-04
7208,Phillip,Gonzalez,Australia,Married,Male,1978-03-19,2011-01-04
7209,Latoya,Nara,Australia,Married,Male,1976-08-03,2011-01-04
7210,Ann,Chandra,Australia,Single,Male,1978-03-08,2011-01-04
7211,Katie,Lal,Australia,Married,Male,1983-03-23,2011-01-04
7212,Jaclyn,Sun,Australia,Married,Male,1977-07-11,2011-01-04
7213,Marc,Ramos,Australia,Married,Male,1976-09-06,2011-01-04
7214,Sheena,Raji,Australia,Single,Male,1976-09-16,2011-01-04
7215,Ronald,Suri,Australia,Married,Male,1977-06-26,2011-01-04
7216,Ashley,Taylor,Australia,Single,Male,1976-04-03,2011-01-04
7217,Susan,Zhang,Australia,Married,Male,1981-11-22,2011-01-04
7218,Danny,Alonso,Australia,Married,Male,1975-12-19,2011-01-04
7219,Thomas,Powell,Australia,Married,Male,1981-08-02,2011-01-04
7220,Felicia,Gomez,Australia,Married,Male,1981-11-02,2011-01-04
7221,Brent,Huang,Australia,Married,Male,1977-05-11,2011-01-04
7222,Marc,Alvarez,Australia,Married,Male,1977-02-15,2011-01-04
7223,Carolyn,Suarez,Australia,Married,Male,1980-08-29,2011-01-04
7224,Noah,Clark,United States,Married,Male,1975-09-21,2011-01-04
7225,Vanessa,Perry,United States,Single,Male,1970-04-09,2011-01-04
7226,Paige,Jenkins,United States,Single,Male,1970-04-22,2011-01-04
7227,Joseph,Walker,United States,Married,Male,1971-05-03,2011-01-04
7228,Miranda,Diaz,United States,Married,Male,1977-06-20,2011-01-04
7229,Adam,Parker,United States,Married,Male,1965-10-25,2011-01-04
7230,Gabriella,Ward,United States,Married,Male,1965-05-19,2011-01-04
7231,Brianna,Perry,United States,Married,Male,1970-08-08,2011-01-04
7232,Janet,Gutierrez,United States,Married,Male,1964-09-30,2011-01-04
7233,Sophia,Edwards,United States,Married,Male,1975-02-08,2011-01-04
7234,Mackenzie,Bailey,United States,Single,Male,1964-02-06,2011-01-04
7235,Alexandria,Russell,United States,Married,Male,1963-11-01,2011-01-04
7236,Vincent,Guo,United States,Married,Male,1975-04-03,2011-01-04
7237,Andrew,Wilson,Canada,Married,Male,1969-05-09,2011-01-04
7238,Nicole,Russell,Canada,Married,Male,1974-10-06,2011-01-04
7239,Eduardo,Harris,Australia,Married,Male,1975-06-01,2011-01-04
7240,Alisha,Zhu,Australia,Married,Male,1980-07-19,2011-01-04
7241,Arthur,Smith,Australia,Married,Male,1975-04-03,2011-01-04
7242,Tony,Sharma,Australia,Married,Male,1974-09-10,2011-01-04
7243,Christine,Pal,Australia,Married,Male,1975-01-07,2011-01-04
7244,Cesar,Sai,Australia,Married,Male,1980-11-21,2011-01-04
7245,Lindsay,Chande,Australia,Married,Male,1980-07-02,2011-01-04
7246,Misty,Goel,Australia,Single,Male,1973-08-11,2011-01-04
7247,Terrence,Raje,Australia,Married,Male,1976-05-23,2011-01-04
7248,Donna,Beck,Australia,Married,Male,1973-08-13,2011-01-04
7249,Pedro,Moreno,Australia,Married,Male,1975-02-18,2011-01-04
7250,Alison,Chander,Australia,Married,Male,1975-06-15,2011-01-04
7251,Jeremiah,Hall,Australia,Single,Male,1973-01-13,2011-01-04
7252,Ricky,Sanz,Australia,Single,Male,1978-10-17,2011-01-04
7253,Alvin,Sun,Australia,Married,Male,1977-11-21,2011-01-04
7254,Trisha,Guo,Australia,Married,Male,1972-02-07,2011-01-04
7255,Larry,Martin,Australia,Single,Male,1972-02-19,2011-01-04
7256,Rachel,Griffin,Australia,Single,Male,1976-07-05,2011-01-04
7257,Gilbert,Cai,Australia,Married,Male,1971-01-17,2011-01-04
7258,Krista,Jimenez,Australia,Married,Male,1974-04-09,2011-01-04
7259,Cassie,Chander,Australia,Single,Male,1979-04-20,2011-01-04
7260,Bailey,Torres,Australia,Single,Male,1982-01-12,2011-01-04
7261,Jodi,Sharma,Australia,Single,Male,1976-12-18,2011-01-04
7262,Stacy,Ramos,Australia,Single,Male,1982-01-30,2011-01-04
7263,Evelyn,Rana,Australia,Single,Male,1969-09-25,2011-01-04
7264,Karla,Jai,Australia,Married,Male,1975-04-19,2011-01-04
7265,Jeffery,Ma,Australia,Single,Male,1969-12-03,2011-01-04
7266,Trisha,Cai,Australia,Married,Male,1975-01-18,2011-01-04
7267,Mandy,Huang,Australia,Single,Male,1969-04-13,2011-01-04
7268,Brad,Jai,Australia,Married,Male,1968-11-19,2011-01-04
7269,Preston,Chapman,Australia,Married,Male,1968-07-26,2011-01-04
7270,Wendy,Torres,Australia,Single,Male,1974-05-13,2011-01-04
7271,Rachael,Rana,Australia,Single,Male,1968-10-05,2011-01-04
7272,Darrell,Yuan,Australia,Married,Male,1979-12-12,2011-01-04
7273,Autumn,Lin,Australia,Married,Male,1972-10-14,2011-01-04
7274,Natalie,Moore,Australia,Married,Male,1973-04-08,2011-01-04
7275,Carla,Sanchez,Australia,Married,Male,1978-11-19,2011-01-04
7276,Heather,Yang,Australia,Single,Male,1968-01-24,2011-01-04
7277,Alexa,Murphy,Australia,Single,Male,1973-08-03,2011-01-04
7278,Terry,Lal,Australia,Married,Male,1968-03-13,2011-01-04
7279,Lucas,Powell,Australia,Married,Male,1966-11-21,2011-01-04
7280,Rachael,Suri,Australia,Single,Male,1967-03-20,2011-01-04
7281,Jimmy,Alonso,Australia,Married,Male,1966-11-21,2011-01-04
7282,Jaclyn,Li,Australia,Single,Male,1978-06-14,2011-01-04
7283,Candace,Kapoor,Australia,Single,Male,1972-06-05,2011-01-04
7284,Mallory,Vazquez,Australia,Single,Male,1972-01-11,2011-01-04
7285,Carl,Deng,Australia,Single,Male,1972-01-23,2011-01-04
7286,Roberto,Romero,Australia,Married,Male,1966-02-01,2011-01-04
7287,Holly,Suri,Australia,Married,Male,1977-05-06,2011-01-04
7288,Heather,Zeng,Australia,Married,Male,1938-09-30,2011-01-04
7289,Daisy,Suarez,Australia,Single,Male,1971-02-24,2011-01-04
7290,Jaclyn,Raji,Australia,Married,Male,1971-02-24,2011-01-04
7291,Audrey,Hernandez,Australia,Single,Male,1975-10-18,2011-01-04
7292,Jennifer,Hill,Australia,Single,Male,1969-08-10,2011-01-04
7293,Louis,Tang,Australia,Single,Male,1975-08-06,2011-01-04
7294,Austin,Butler,Australia,Married,Male,1964-10-31,2011-01-04
7295,Denise,Prasad,Australia,Married,Male,1965-03-05,2011-01-04
7296,Ajay,Solanki,Australia,Married,Male,1965-01-05,2011-01-04
7297,Trisha,Li,Australia,Single,Male,1969-05-15,2011-01-04
7298,Gloria,Alvarez,Australia,Single,Male,1974-08-22,2011-01-04
7299,Geoffrey,Malhotra,Australia,Single,Male,1973-10-06,2011-01-04
7300,Colin,Deng,Australia,Married,Male,1967-09-20,2011-01-04
7301,Diane,Ramos,Australia,Married,Male,1967-01-09,2011-01-04
7302,Julie,Xu,Australia,Single,Male,1963-08-09,2011-01-04
7303,Wayne,Xie,Australia,Single,Male,1969-08-23,2011-01-04
7304,Shannon,Serrano,Australia,Single,Male,1964-01-07,2011-01-04
7305,Yolanda,She,Australia,Single,Male,1963-04-27,2011-01-04
7306,Kelvin,Xu,Australia,Married,Male,1941-11-21,2011-01-04
7307,Margaret,Lin,Australia,Married,Male,1977-05-06,2011-01-04
7308,Amy,Zhang,Australia,Single,Male,1961-11-04,2011-01-04
7309,Erica,Chen,Australia,Single,Male,1967-03-05,2011-01-04
7310,Mandy,Wu,Australia,Single,Male,1961-09-14,2011-01-04
7311,Lance,Romero,Australia,Married,Male,1955-04-03,2011-01-04
7312,Jennifer,Mitchell,United States,Married,Male,1980-11-09,2011-01-04
7313,Miguel,Moore,United States,Single,Male,1980-07-19,2011-01-04
7314,Arianna,Foster,United States,Single,Male,1985-11-12,2011-01-04
7315,Eric,Perry,Canada,Single,Male,1986-05-15,2011-01-04
7316,Melody,Dominguez,United States,Married,Male,1985-10-01,2011-01-04
7317,Justin,Kumar,United States,Single,Male,1986-05-26,2011-01-04
7318,Samantha,Jones,Canada,Married,Male,1985-11-15,2011-01-04
7319,Benjamin,Hughes,United States,Married,Male,1986-02-22,2011-01-04
7320,Aimee,Sun,Australia,Single,Male,1948-08-12,2011-01-04
7321,Luis,Jai,Canada,Married,Male,1984-10-02,2011-01-04
7322,Sebastian,Cook,United States,Single,Male,1985-02-06,2011-01-04
7323,Antonio,Ross,Canada,Single,Male,1985-03-14,2011-01-04
7324,Jeremy,Clark,United States,Single,Male,1983-11-20,2011-01-04
7325,Jackson,Butler,Canada,Single,Male,1983-10-16,2011-01-04
7326,Colleen,Xu,Australia,Married,Male,1944-04-05,2011-01-04
7327,Jay,Srini,Australia,Married,Male,1944-06-20,2011-01-04
7328,Jon,Sharma,United States,Single,Male,1982-07-24,2011-01-04
7329,Alvin,Rai,United States,Married,Male,1983-04-19,2011-01-04
7330,Marcus,Bailey,Canada,Single,Male,1985-02-14,2011-01-04
7331,Kellie,Diaz,Australia,Single,Male,1950-03-04,2011-01-04
7332,Jerry,Chande,Australia,Married,Male,1951-06-05,2011-01-04
7333,Emmanuel,Malhotra,Australia,Married,Male,1945-07-11,2011-01-04
7334,Meredith,Patel,Australia,Single,Male,1952-08-17,2011-01-04
7335,Edwin,Ye,Australia,Married,Male,1947-04-25,2011-01-04
7336,Ricky,Diaz,Australia,Married,Male,1953-10-05,2011-01-04
7337,Carla,Gonzalez,Australia,Married,Male,1947-07-09,2011-01-04
7338,Audrey,Serrano,Australia,Single,Male,1953-08-10,2011-01-04
7339,Nina,Andersen,Australia,Single,Male,1959-01-08,2011-01-04
7340,Donna,Nath,United States,Single,Male,1981-12-01,2011-01-04
7341,Arianna,Cooper,United States,Single,Male,1981-10-20,2011-01-04
7342,Russell,Goel,United States,Single,Male,1981-10-31,2011-01-04
7343,Victoria,James,United States,Single,Male,1982-01-12,2011-01-04
7344,Dalton,Green,United States,Single,Male,1982-01-25,2011-01-04
7345,Caleb,Turner,United States,Single,Male,1981-08-20,2011-01-04
7346,Samantha,Bryant,Canada,Married,Male,1981-03-18,2011-01-04
7347,Anna,Flores,United States,Single,Male,1985-08-18,2011-01-04
7348,Alyssa,Clark,United States,Single,Male,1980-05-01,2011-01-04
7349,Katelyn,Roberts,United States,Single,Male,1980-05-01,2011-01-04
7350,Jacob,Robinson,United States,Single,Male,1979-10-14,2011-01-04
7351,Emma,Ross,United States,Married,Male,1979-05-10,2011-01-04
7352,Alexander,Smith,United States,Married,Male,1977-08-12,2011-01-04
7353,Noah,Thomas,United States,Married,Male,1978-05-22,2011-01-04
7354,Robert,Anderson,United States,Married,Male,1977-08-09,2011-01-04
7355,Alvin,Nara,United States,Married,Male,1972-11-16,2011-01-04
7356,Edward,Foster,Canada,Married,Male,1974-01-20,2011-01-04
7357,Alexander,Lee,Canada,Married,Male,1974-01-30,2011-01-04
7358,Trinity,Reed,United States,Married,Male,1974-02-12,2011-01-04
7359,Oscar,Coleman,United States,Married,Male,1985-02-21,2011-01-04
7360,Alexandria,Bryant,United States,Single,Male,1984-09-08,2011-01-04
7361,Eric,Li,United States,Married,Male,1985-03-12,2011-01-04
7362,Marcus,Simmons,United States,Single,Male,1985-06-24,2011-01-04
7363,Erin,Howard,Canada,Married,Male,1984-05-12,2011-01-04
7364,Lucas,Ward,Canada,Married,Male,1983-07-06,2011-01-04
7365,Eduardo,Gray,United States,Married,Male,1983-10-04,2011-01-04
7366,Daniel,Lewis,United States,Married,Male,1984-03-19,2011-01-04
7367,Alexandria,Richardson,United States,Married,Male,1983-11-22,2011-01-04
7368,Edwin,Wu,Australia,Married,Male,1951-04-24,2011-01-04
7369,Austin,Hughes,Canada,Married,Male,1976-08-08,2011-01-04
7370,Mandy,He,United States,Married,Male,1977-02-12,2011-01-04
7371,Tristan,Flores,United States,Married,Male,1976-08-11,2011-01-04
7372,Jessica,Morgan,United States,Married,Male,1977-05-06,2011-01-04
7373,Jeremiah,Thomas,Canada,Married,Male,1977-09-19,2011-01-04
7374,Stephanie,Roberts,United States,Married,Male,1983-08-08,2011-01-04
7375,Logan,King,United States,Married,Male,1981-04-12,2011-01-04
7376,Michelle,Morris,United States,Married,Male,1969-11-20,2011-01-04
7377,Abigail,Diaz,United States,Married,Male,1967-07-23,2011-01-04
7378,Madison,Robinson,Canada,Single,Male,1967-07-02,2011-01-04
7379,Dalton,Foster,United States,Married,Male,1967-04-10,2011-01-04
7380,Abigail,Robinson,Canada,Married,Male,1973-03-15,2011-01-04
7381,Kaitlyn,Kelly,United States,Married,Male,1961-12-25,2011-01-04
7382,Katherine,Ward,United States,Single,Male,1962-05-05,2011-01-04
7383,Isabella,Garcia,Canada,Married,Male,1968-08-05,2011-01-04
7384,Natalie,Torres,United States,Single,Male,1974-06-03,2011-01-04
7385,Nicole,Williams,United States,Single,Male,1974-01-22,2011-01-04
7386,Miguel,Gonzalez,United States,Married,Male,1979-12-13,2011-01-04
7387,Kevin,Shan,United States,Married,Male,1968-11-22,2011-01-04
7388,Carlos,Green,United States,Married,Male,1974-08-09,2011-01-04
7389,Julia,Russell,United States,Married,Male,1969-05-15,2011-01-04
7390,Marcus,Gray,Canada,Single,Male,1967-08-23,2011-01-04
7391,Blake,Thompson,Canada,Married,Male,1973-03-31,2011-01-04
7392,Jacqueline,Russell,Canada,Single,Male,1967-07-09,2011-01-04
7393,Jasmine,Gonzales,Canada,Single,Male,1973-06-20,2011-01-04
7394,Angela,Ross,United States,Married,Male,1968-01-18,2011-01-04
7395,Sean,Wright,United States,Married,Male,1967-11-16,2011-01-04
7396,Xavier,Howard,United States,Married,Male,1968-01-01,2011-01-04
7397,Luke,Parker,United States,Married,Male,1973-09-07,2011-01-04
7398,Louis,Anand,United States,Married,Male,1967-12-10,2011-01-04
7399,Geoffrey,Sanchez,United States,Single,Male,1967-07-20,2011-01-04
7400,Sara,Torres,United States,Single,Male,1967-08-09,2011-01-04
7401,Jeremiah,Jackson,United States,Single,Male,1973-06-20,2011-01-04
7402,Joshua,Jones,Canada,Single,Male,1967-03-24,2011-01-04
7403,Kimberly,Kelly,United States,Married,Male,1967-05-17,2011-01-04
7404,Madeline,Phillips,United States,Single,Male,1966-08-26,2011-01-04
7405,Alicia,Raji,United States,Married,Male,1967-02-04,2011-01-04
7406,Sheila,Gutierrez,United States,Married,Male,1966-12-08,2011-01-04
7407,Zachary,Ross,United States,Single,Male,1972-10-23,2011-01-04
7408,Maria,Griffin,Canada,Married,Male,1961-05-19,2011-01-04
7409,Cody,West,United States,Single,Male,1961-06-03,2011-01-04
7410,Olivia,Washington,United States,Married,Male,1961-03-11,2011-01-04
7411,Joshua,Davis,United States,Married,Male,1961-05-20,2011-01-04
7412,Jack,Powell,Canada,Married,Male,1961-01-17,2011-01-04
7413,Mary,Parker,United States,Single,Male,1960-09-23,2011-01-04
7414,Samuel,Jackson,United States,Married,Male,1961-01-28,2011-01-04
7415,Gabrielle,Griffin,United States,Married,Male,1941-04-03,2011-01-04
7416,Summer,Mehta,United States,Married,Male,1941-05-19,2011-01-04
7417,Emma,Peterson,United States,Married,Male,1965-11-19,2011-01-04
7418,Jonathan,Roberts,United States,Married,Male,1976-12-04,2011-01-04
7419,Dawn,Sun,United States,Single,Male,1971-12-20,2011-01-04
7420,Rachel,Johnson,United States,Married,Male,1966-06-16,2011-01-04
7421,Riley,Stewart,United States,Married,Male,1976-10-11,2011-01-04
7422,Megan,Morgan,United States,Married,Male,1966-02-13,2011-01-04
7423,Taylor,Jones,United States,Single,Male,1965-10-31,2011-01-04
7424,Christian,Jones,United States,Single,Male,1960-02-01,2011-01-04
7425,Samuel,Williams,United States,Single,Male,1960-01-09,2011-01-04
7426,Garrett,Brooks,United States,Married,Male,1960-03-13,2011-01-04
7427,Luke,Gonzales,United States,Married,Male,1958-09-21,2011-01-04
7428,Justin,Diaz,United States,Married,Male,1964-04-19,2011-01-04
7429,Alexis,Henderson,United States,Single,Male,1958-08-21,2011-01-04
7430,Faith,Gonzales,United States,Single,Male,1958-09-11,2011-01-04
7431,Victoria,Morgan,United States,Married,Male,1958-01-06,2011-01-04
7432,Cameron,Hayes,United States,Married,Male,1958-02-24,2011-01-04
7433,Jordan,Lopez,United States,Married,Male,1949-04-04,2011-01-04
7434,Seth,Ross,Canada,Married,Male,1944-01-24,2011-01-04
7435,Clayton,Stone,United States,Married,Male,1943-08-01,2011-01-04
7436,Maria,Phillips,United States,Single,Male,1945-02-15,2011-01-04
7437,Richard,Johnson,United States,Married,Male,1944-11-16,2011-01-04
7438,Isabella,Butler,United States,Married,Male,1951-12-05,2011-01-04
7439,Sheila,Sanz,United States,Married,Male,1946-09-21,2011-01-04
7440,Angela,Coleman,United States,Married,Male,1947-01-12,2011-01-04
7441,Joe,Ashe,United States,Married,Male,1947-05-04,2011-01-04
7442,Tabitha,Munoz,United States,Married,Male,1952-08-17,2011-01-04
7443,Mason,Hill,United States,Single,Male,1946-08-30,2011-01-04
